title,date,time,timez,hardz,hardraw,dialog,col
Great Expectations,1861,-4.162781723775329,-0.651524637596,2.04993943125,0.07003891050583658,0.0,black
Great Expectations,1861,1.7155703308705086,0.876851330935,-0.911244342689,0.03861003861003861,0.0,black
Great Expectations,1861,-3.9318256327243257,-0.591475879702,-0.484696438927,0.043137254901960784,0.12301587301587301,black
Great Expectations,1861,-1.698669046162043,-0.0108534826181,0.430003338218,0.052845528455284556,0.6569037656903766,black
Great Expectations,1861,-1.4469189829363254,0.0546017237278,-1.59315035606,0.03137254901960784,0.22267206477732793,black
Great Expectations,1861,-0.5690945318899665,0.282836743185,0.191530164606,0.050314465408805034,0.3173076923076923,black
Great Expectations,1861,0.8622235106038793,0.654980513945,-0.00339408017274,0.04824561403508772,0.0,black
Great Expectations,1861,-4.824305715904762,-0.823521374569,0.748402898605,0.05622489959839357,0.8489795918367347,black
Great Expectations,1861,0.3955147772549963,0.533635891214,1.51454470204,0.06435643564356436,0.775,black
Great Expectations,1861,-1.6094379124341003,0.0123466794625,-1.40840803654,0.03333333333333333,0.863013698630137,black
Great Expectations,1861,-4.824305715904762,-0.823521374569,-1.14353651819,0.03614457831325301,0.610655737704918,black
Great Expectations,1861,-4.6491870714048655,-0.777990394899,0.860651935774,0.05741626794258373,0.6798029556650246,black
Great Expectations,1861,-4.400603020246817,-0.713358354079,0.0751974619552,0.049079754601226995,0.12269938650306748,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,11.620486946555074,1.64690665558,-0.783637101513,0.01694915254237288,0.01282051282051282,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,10.486718400902387,1.42460917234,-1.5590632872,0.007575757575757576,0.4367816091954023,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,5.38100908239315,0.423535067737,2.44974724151,0.05603448275862069,0.6103896103896104,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,8.75345513835594,1.08476903253,-0.524607129597,0.020080321285140562,0.0,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,4.558019056416189,0.262171787544,0.162918314994,0.028391167192429023,0.16507936507936508,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,-4.740574822994295,-1.56099928648,1.78797429615,0.048034934497816595,1.0,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,-2.8622008809294686,-1.19270736172,0.17783067002,0.02857142857142857,0.37037037037037035,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,-3.2386784521643803,-1.26652314793,0.247348560364,0.029411764705882353,0.0,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,2.6216176953299026,-0.117497546875,-0.34156095656,0.022292993630573247,0.0,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,3.972454744613064,0.147360459175,0.187517589167,0.028688524590163935,0.0,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,-2.8213788864092133,-1.18470341182,-0.708522431862,0.017857142857142856,0.0,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,-3.068052935133617,-1.23306868039,-0.903199469743,0.015503875968992248,0.0622568093385214,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,4.1625936627562075,0.184640910402,-0.0330488783828,0.026022304832713755,0.5243445692883895,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,2.531823569575752,-0.135103440283,1.06547395109,0.039301310043668124,0.0,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,5.443251391270371,0.435738888938,-0.667864032693,0.01834862385321101,0.0,black
THE MERCER OR Fatal Extravagance: BEING A TRUE NARRATIVE Of the LIFE of Mr. Wm. DENNIS.,1755,8.733573767802111,1.08087090125,-0.55730733574,0.01968503937007874,0.4493927125506073,black
The list of 7,1993,-0.7922380832041762,1.77944908166,0.0327036520656,0.05660377358490566,0.0,black
The list of 7,1993,-4.377851263263401,-0.188879424185,-0.410245426806,0.04602510460251046,0.21940928270042195,black
The list of 7,1993,-3.012261575505202,0.5607633774,-0.278130201177,0.04918032786885246,0.0,black
The list of 7,1993,-4.859812404361672,-0.453452819332,-0.389873766636,0.046511627906976744,0.7,black
The list of 7,1993,-4.890349128221754,-0.470216006277,-0.763272512223,0.03759398496240601,0.796078431372549,black
The list of 7,1993,-4.743191483885466,-0.389433564989,0.872288994631,0.07665505226480836,0.2546816479400749,black
The list of 7,1993,-4.903663174544088,-0.477524774844,-0.581485659295,0.041935483870967745,0.487012987012987,black
The list of 7,1993,-4.832305758571839,-0.438352998942,-0.00191944148122,0.055776892430278883,0.4041666666666667,black
The list of 7,1993,-4.892852258439873,-0.471590103904,2.54765172438,0.11666666666666667,0.5374449339207048,black
The list of 7,1993,-5.059425458265688,-0.563030747683,1.65039650337,0.09523809523809523,0.22857142857142856,black
The list of 7,1993,-4.705813711767779,-0.368914972868,-1.44651277011,0.02127659574468085,0.6222222222222222,black
The list of 7,1993,-4.879006851617819,-0.463989644079,-1.22294298767,0.026615969581749048,0.792,black
The list of 7,1993,-4.674696248636701,-0.351832988104,0.318649533539,0.06343283582089553,0.25096525096525096,black
The list of 7,1993,1.7509374747078,3.17552966666,-0.83001570761,0.036,0.17796610169491525,black
The list of 7,1993,-4.808111029984782,-0.425071261181,0.567993379606,0.06938775510204082,0.27074235807860264,black
The list of 7,1993,-4.859812404361672,-0.453452819332,-0.0652853145898,0.05426356589147287,0.7105263157894737,black
The Mammoth Hunters,1985,-4.219507705176107,-0.286034345804,1.48440910278,0.08455882352941177,0.24242424242424243,black
The Mammoth Hunters,1985,-5.484796933490655,-0.583744548725,-0.306588099343,0.04564315352697095,0.27896995708154504,black
The Mammoth Hunters,1985,-4.6443908991413725,-0.386005213383,-1.07962835358,0.028846153846153848,0.9158415841584159,black
The Mammoth Hunters,1985,-4.053522567701846,-0.246979663401,-0.489596045515,0.041666666666666664,0.0,black
The Mammoth Hunters,1985,-5.683579767338681,-0.630516208894,0.880121812484,0.07142857142857142,0.21254355400696864,black
The Mammoth Hunters,1985,-3.871201010907891,-0.204081181018,-0.297835545395,0.04583333333333333,0.0,black
The Mammoth Hunters,1985,-5.556828061699537,-0.600692769982,-0.98565602652,0.03088803088803089,0.1568627450980392,black
The Mammoth Hunters,1985,-4.462069342347418,-0.343106731,0.955983109234,0.07307692307692308,0.0,black
The Mammoth Hunters,1985,-4.804021044733257,-0.423564628237,1.1765197752,0.0778688524590164,0.9710743801652892,black
The Mammoth Hunters,1985,12.057154155533217,3.54370528763,-1.65273350526,0.01639344262295082,0.0,black
The Mammoth Hunters,1985,-4.9344739331306915,-0.454258919319,-0.751714714744,0.03597122302158273,0.7026022304832714,black
The Mammoth Hunters,1985,-3.654977902438255,-0.153205994493,1.75863050761,0.09051724137931035,0.20704845814977973,black
The Mammoth Hunters,1985,-4.658710952916121,-0.389374582235,-0.226038960042,0.04739336492890995,0.0,black
The Mammoth Hunters,1985,1.8256610209037363,1.13633483894,-0.820217597446,0.034482758620689655,0.08771929824561403,black
The Mammoth Hunters,1985,-2.3608540011180215,0.151288725486,-0.525777271953,0.040880503144654086,0.802547770700637,black
The Mammoth Hunters,1985,-3.5553480614894135,-0.129764065563,0.880121812484,0.07142857142857142,0.0,black
Boston Common,1856,11.489607371978845,1.93478084666,-0.317685063413,0.022304832713754646,0.8097014925373134,black
Boston Common,1856,4.811589294361107,0.732235848098,0.86486381385,0.036585365853658534,0.02032520325203252,black
Boston Common,1856,2.1249039157565934,0.248430619182,0.402990226277,0.031007751937984496,0.3682170542635659,black
Boston Common,1856,4.42665878869465,0.662919435803,0.240511030479,0.029045643153526972,0.23236514522821577,black
Boston Common,1856,10.015295325002425,1.6692939076,0.771756228039,0.03546099290780142,0.024822695035460994,black
Boston Common,1856,-4.787491742782046,-0.996319953612,-1.12960810605,0.0125,0.85,black
Boston Common,1856,-4.824305715904762,-1.00294923475,-0.501893416602,0.020080321285140562,0.7670682730923695,black
Boston Common,1856,-4.832305758571839,-1.0043898435,-0.515142981298,0.0199203187250996,0.9920318725099602,black
Boston Common,1856,1.462006182855587,0.129059221263,-1.54442573809,0.00749063670411985,0.1947565543071161,black
Boston Common,1856,-4.710004247303671,-0.982366382499,-1.77225665616,0.004739336492890996,0.44549763033175355,black
Boston Common,1856,1.9017603644423835,0.208248014332,1.30168663057,0.04186046511627907,0.17209302325581396,black
Boston Common,1856,3.4265151896464454,0.482818443428,0.312462200203,0.029914529914529916,0.0641025641025641,black
Boston Common,1856,-4.9639481801236025,-1.02809537017,1.79304322557,0.04779411764705882,0.5220588235294118,black
Boston Common,1856,-5.10594547390058,-1.05366555184,0.0936986066168,0.02727272727272727,0.6696969696969697,black
The Gods of Mars,1913,10.314868143975728,2.61023115667,-1.03830787723,0.03349282296650718,0.0,black
The Gods of Mars,1913,10.172405462449882,2.58195184776,-0.584683542854,0.04149377593360996,0.034782608695652174,black
The Gods of Mars,1913,-2.1671471220989416,0.13251024182,-0.556848109535,0.04198473282442748,0.0,black
The Gods of Mars,1913,-5.545177444479562,-0.538039841829,1.27070101438,0.07421875,0.0,black
The Gods of Mars,1913,-4.875197323201151,-0.405046593251,-0.77324615566,0.03816793893129771,0.0,black
The Gods of Mars,1913,-4.135166556742356,-0.258148062156,0.691335820514,0.064,0.1864406779661017,black
The Gods of Mars,1913,-4.812184355372417,-0.39253831274,0.750336835757,0.06504065040650407,0.0,black
The Gods of Mars,1913,-5.442417710521793,-0.517641698051,0.989789008008,0.06926406926406926,0.0,black
The Gods of Mars,1913,-4.894101477840304,-0.408799129867,0.247958106952,0.056179775280898875,0.0,black
The Gods of Mars,1913,-5.659482215759621,-0.56072971333,-0.566650111624,0.041811846689895474,0.23193916349809887,black
The Gods of Mars,1913,-5.497168225293202,-0.528509854567,1.01292460211,0.06967213114754098,0.0,black
The Gods of Mars,1913,-4.564348191467836,-0.343342022423,0.212567165576,0.05555555555555555,0.3236363636363636,black
The Gods of Mars,1913,-5.659482215759621,-0.56072971333,-1.15929423795,0.0313588850174216,0.5977859778597786,black
The Gods of Mars,1913,-5.5134287461649825,-0.531737621221,-1.33692816291,0.028225806451612902,0.711864406779661,black
The Gods of Mars,1913,-4.298256751608423,-0.290522000035,2.01681797302,0.08737864077669903,0.0,black
The Gods of Mars,1913,-2.7788192719904172,0.0110913165495,-1.17647232856,0.031055900621118012,0.2781456953642384,black
Home,1802,-4.51085950651685,-0.751453904952,0.788866419878,0.014652014652014652,0.8168498168498168,green
Home,1802,-4.770684624465665,-0.806683606895,-0.968030568683,0.00423728813559322,0.9110169491525424,green
Home,1802,-4.848116364598481,-0.823142877508,0.963339367072,0.01568627450980392,0.8470588235294118,green
Home,1802,6.603348763589161,1.61103673851,-0.997087605134,0.0040650406504065045,0.0,green
Home,1802,3.8022081394209395,1.01561254321,0.566413412206,0.013333333333333334,0.5333333333333333,green
Home,1802,-4.189654742026425,-0.683177044171,0.234138275746,0.011363636363636364,0.07954545454545454,green
Home,1802,9.049201770644451,2.13093925464,-0.316894144575,0.008097165991902834,0.10931174089068826,green
Home,1802,-4.848116364598481,-0.823142877508,-0.359747149149,0.00784313725490196,0.9566929133858267,green
Home,1802,-0.06453852113757118,0.193677900257,0.294043648906,0.01171875,0.0,green
Home,1802,-5.0917031171850375,-0.874920872834,-1.68283366537,0.0,0.6721311475409836,green
Home,1802,-5.420534999272286,-0.944818991154,-0.189970560784,0.008849557522123894,0.9336283185840708,green
Home,1802,3.767270088059659,1.00818593958,-0.2348205253,0.008583690987124463,0.01293103448275862,green
Home,1802,-2.0710732920093196,-0.232840976011,2.56994442248,0.025210084033613446,0.20168067226890757,green
Home,1802,-4.394449154672439,-0.726709149379,0.399802517571,0.012345679012345678,0.43621399176954734,green
Home,1802,2.3524174667419215,0.707437924206,-1.06716384487,0.0036496350364963502,0.3357664233576642,green
Vanity Fair,1848,-4.852030263919617,-0.793946368738,1.87235761033,0.0625,0.4980392156862745,green
Vanity Fair,1848,-5.351858133476067,-0.880400899655,-0.24267126751,0.037914691943127965,0.49047619047619045,green
Vanity Fair,1848,9.92970339466702,1.76282952837,-1.15206997929,0.02734375,0.2901960784313726,green
Vanity Fair,1848,-5.115995809754082,-0.839604121804,-0.0632760470288,0.04,0.62,green
Vanity Fair,1848,-4.736198448394496,-0.773911100827,-1.24050353454,0.02631578947368421,0.3684210526315789,green
Vanity Fair,1848,-4.110873864173311,-0.665749577846,1.0790651278,0.05327868852459016,0.2345679012345679,green
Vanity Fair,1848,2.320098675486754,0.446606791451,-0.464538147965,0.0353356890459364,0.0,green
Vanity Fair,1848,9.493466627892102,1.68737426199,-1.33197420179,0.025252525252525252,0.0,green
Vanity Fair,1848,0.7142005897577776,0.168836834717,-0.575784249449,0.03404255319148936,0.0,green
Vanity Fair,1848,-3.903990833730882,-0.629965308018,1.35202598201,0.056451612903225805,0.9798387096774194,green
Vanity Fair,1848,-3.5305534028761976,-0.565372355369,-0.624798781659,0.03347280334728033,0.5230125523012552,green
Vanity Fair,1848,-4.882801922586371,-0.799268899709,-0.897488532354,0.030303030303030304,0.803030303030303,green
Vanity Fair,1848,-4.760463070394127,-0.778108118721,1.20946937151,0.0547945205479452,0.4349315068493151,green
Vanity Fair,1848,5.772297144173412,1.04372875567,0.608497652558,0.04780876494023904,0.16733067729083664,green
Vanity Fair,1848,9.086319433600954,1.61695057848,0.471688997394,0.046218487394957986,0.42436974789915966,green
Roxana: The Fortunate Mistress,1724,9.45062646921561,1.31474193177,-1.57569638764,0.012096774193548387,0.0,green
Roxana: The Fortunate Mistress,1724,10.064859483018546,1.4338978041,1.46039033644,0.052845528455284556,0.0,green
Roxana: The Fortunate Mistress,1724,8.587328267481967,1.1472695752,0.564124894063,0.04081632653061224,0.0,green
Roxana: The Fortunate Mistress,1724,-3.955082494888593,-1.28584922804,0.0922267515124,0.034482758620689655,0.0,green
Roxana: The Fortunate Mistress,1724,-3.4790398684260895,-1.19350109118,-0.507635938749,0.02643171806167401,0.0,green
Roxana: The Fortunate Mistress,1724,4.382026634673881,0.331477566001,0.775313877612,0.04365079365079365,0.10040160642570281,green
Roxana: The Fortunate Mistress,1724,-2.191653532286764,-0.943759318179,-1.22826786464,0.01675977653631285,0.0,green
Roxana: The Fortunate Mistress,1724,-0.9619012431262073,-0.705198049953,0.133137949292,0.03503184713375796,0.5256410256410257,green
Roxana: The Fortunate Mistress,1724,3.910040844224155,0.239916420113,0.473794556545,0.039603960396039604,0.0,green
Roxana: The Fortunate Mistress,1724,3.153361217757574,0.0931271415551,0.248886703985,0.036585365853658534,0.4691358024691358,green
Roxana: The Fortunate Mistress,1724,-3.8501476017100584,-1.26549276973,1.01058739205,0.04680851063829787,0.0,green
Roxana: The Fortunate Mistress,1724,0.6643977672739594,-0.389710160355,1.14279980931,0.048582995951417005,0.0,green
Roxana: The Fortunate Mistress,1724,4.366278277705742,0.328422521466,0.724496528446,0.04296875,0.6259842519685039,green
Roxana: The Fortunate Mistress,1724,-4.097672352314775,-1.31351042251,-0.991797663805,0.019933554817275746,0.6387959866220736,green
Roxana: The Fortunate Mistress,1724,6.606402201076052,0.762987115371,-0.198480463046,0.03058103975535168,0.003076923076923077,green
Roxana: The Fortunate Mistress,1724,10.123022705670516,1.44518096436,-2.12388048138,0.004739336492890996,0.0,green
Mea culpa,1891,10.073022793657707,2.5622192484,-1.1533024012,0.012295081967213115,0.2966101694915254,green
Mea culpa,1891,1.7117167615545186,0.773613978339,-1.40724750099,0.007692307692307693,0.6932270916334662,green
Mea culpa,1891,-3.3214324131932926,-0.30305001463,0.160126621136,0.036101083032490974,0.6977611940298507,green
Mea culpa,1891,-2.529720665577793,-0.133691328473,0.366445997892,0.0398406374501992,0.5609756097560976,green
Mea culpa,1891,-4.844187086458591,-0.62878944136,-0.0939423824265,0.031496062992125984,0.6846473029045643,green
Mea culpa,1891,-5.4510384535657,-0.758603796819,-0.647696498203,0.02145922746781116,0.581081081081081,green
Mea culpa,1891,-4.591747165655951,-0.574788861668,1.52341621812,0.060810810810810814,0.8996539792387543,green
Mea culpa,1891,-4.979029954680924,-0.657634296913,-0.313148479905,0.027522935779816515,0.7980769230769231,green
Mea culpa,1891,-4.783316371371566,-0.615768307894,0.938502494493,0.0502092050209205,0.8130434782608695,green
Mea culpa,1891,-4.876543520397949,-0.635710954344,0.395031088501,0.04035874439461883,0.0,green
Mea culpa,1891,-4.965172920019499,-0.654670075161,-0.548574901722,0.023255813953488372,0.6394230769230769,green
Mea culpa,1891,-5.351858133476067,-0.73738768028,0.260187381945,0.037914691943127965,0.44776119402985076,green
Mea culpa,1891,-2.8292840659163265,-0.19777230751,2.51261739487,0.07874015748031496,0.06072874493927125,green
Mea culpa,1891,-4.502979245091544,-0.555800109202,-0.434884800553,0.02531645569620253,0.0,green
Mea culpa,1891,4.819752605000267,1.43846816114,-0.248840401979,0.028688524590163935,0.0,green
Mea culpa,1891,5.945891949829129,1.67936578637,-1.30868982998,0.009478672985781991,0.7352941176470589,green
THE STORY OF LADY JULIANA HARLEY.,1776,2.2584353083811157,0.164770809295,1.11214993438,0.03322259136212625,0.0,green
THE STORY OF LADY JULIANA HARLEY.,1776,-2.559807957961118,-1.2022442292,-1.34564838091,0.005154639175257732,0.0,green
THE STORY OF LADY JULIANA HARLEY.,1776,3.233742736208534,0.441481603521,1.67476023808,0.039647577092511016,0.0,green
THE STORY OF LADY JULIANA HARLEY.,1776,-3.8543938925915096,-1.56953959879,-0.683892392489,0.012711864406779662,0.004273504273504274,green
THE STORY OF LADY JULIANA HARLEY.,1776,-3.7977338590260183,-1.55346421329,-0.226328925549,0.017937219730941704,0.0,green
THE STORY OF LADY JULIANA HARLEY.,1776,-4.794136285500715,-1.83616000636,0.812563278907,0.029801324503311258,0.0033444816053511705,green
THE STORY OF LADY JULIANA HARLEY.,1776,-0.12516314295400605,-0.511495362544,0.456517260114,0.025735294117647058,0.0,green
THE STORY OF LADY JULIANA HARLEY.,1776,2.5017137681043815,0.233792918517,-1.42597714251,0.00423728813559322,0.0,green
THE STORY OF LADY JULIANA HARLEY.,1776,2.981938951421655,0.370040719048,-0.19764051291,0.0182648401826484,0.004608294930875576,green
THE STORY OF LADY JULIANA HARLEY.,1776,3.5799538722916138,0.539707409766,0.384339925599,0.02491103202846975,0.0,green
THE STORY OF LADY JULIANA HARLEY.,1776,3.6499640378642626,0.559570447785,-0.460134013666,0.015267175572519083,0.0,green
THE STORY OF LADY JULIANA HARLEY.,1776,4.653960350157523,0.844420751441,1.39549091746,0.036458333333333336,0.0,green
THE STORY OF LADY JULIANA HARLEY.,1776,3.038291887972787,0.386028976068,-0.527947046471,0.014492753623188406,0.0,green
THE STORY OF LADY JULIANA HARLEY.,1776,4.358496137263687,0.760592683816,-0.100004003908,0.01937984496124031,0.0,green
THE STORY OF LADY JULIANA HARLEY.,1776,3.66923245673014,0.565037215838,0.928770381385,0.0311284046692607,0.5450980392156862,green
THE STORY OF LADY JULIANA HARLEY.,1776,8.048331766749278,1.80745987509,-1.79701951752,0.0,0.0,green
The spy who loved me,1962,5.532340297718882,1.20432266259,-0.242224509093,0.061224489795918366,0.0,green
The spy who loved me,1962,5.691264256298798,1.23395674223,-0.214533362016,0.06220095693779904,0.6267942583732058,green
The spy who loved me,1962,10.298731106572754,2.09309743313,-1.17737175508,0.02824858757062147,0.4576271186440678,green
The spy who loved me,1962,6.022555134178013,1.29573157056,-0.320067400321,0.05847953216374269,0.0,green
The spy who loved me,1962,-4.8283137373023015,-0.727597795009,-0.844119281963,0.04,0.5542168674698795,green
The spy who loved me,1962,-4.672828834461907,-0.698604985903,0.00928615713999,0.07009345794392523,0.5450236966824644,green
The spy who loved me,1962,4.234701919917023,0.962355879399,-1.00727779653,0.03424657534246575,0.5154639175257731,green
The spy who loved me,1962,1.8256610209037363,0.513149161341,-0.0227005534711,0.06896551724137931,0.0,green
The spy who loved me,1962,-2.6878474937846906,-0.328471397131,0.0471479778633,0.07142857142857142,0.0,green
The spy who loved me,1962,-4.859812404361672,-0.73347125812,1.42895768302,0.12015503875968993,0.466403162055336,green
The spy who loved me,1962,-5.54907608489522,-0.861996214228,0.338772390788,0.08171206225680934,0.024096385542168676,green
The spy who loved me,1962,-3.131136910560194,-0.411130261138,-0.616260562102,0.048034934497816595,0.0,green
The spy who loved me,1962,-5.529429087511423,-0.858332696843,1.05995168221,0.10714285714285714,0.06772908366533864,green
The spy who loved me,1962,-6.288258640183124,-0.999829394994,2.34384039293,0.1524163568773234,0.09398496240601503,green
The spy who loved me,1962,-4.598481197837295,-0.684741602406,0.876423494175,0.10067114093959731,0.14189189189189189,green
The spy who loved me,1962,-6.280795918981535,-0.998437843485,-1.65982455755,0.011235955056179775,0.8735632183908046,green
Concealment,1821,5.757046919220554,0.45547569978,0.67606756578,0.017937219730941704,0.11737089201877934,green
Concealment,1821,-5.44673737166631,-1.78434145274,2.42271423888,0.034482758620689655,0.0,green
Concealment,1821,6.411167437878919,0.586244939839,-0.819130977552,0.0037735849056603774,0.0,green
Concealment,1821,-0.3791971812875542,-0.771258449283,-1.21749331347,0.0,0.0,green
Concealment,1821,4.434992170253794,0.191175635942,0.107603159562,0.012552301255230125,0.0043859649122807015,green
Concealment,1821,-0.3638712108093273,-0.768194540637,-0.80990250645,0.003861003861003861,0.0199203187250996,green
Concealment,1821,-1.454731522673119,-0.986275108246,-0.806730593554,0.0038910505836575876,0.08870967741935484,green
Concealment,1821,9.811920359010637,1.26611028948,0.248701395116,0.013888888888888888,0.44802867383512546,green
Concealment,1821,-2.1822989271195437,-1.13172756518,-0.423763847168,0.007518796992481203,0.7170542635658915,green
Concealment,1821,1.3481425951555144,-0.425935372807,-0.0884449817245,0.0106951871657754,0.9090909090909091,green
Concealment,1821,9.973622628601856,1.29843718079,0.936915237921,0.02040816326530612,0.0,green
Concealment,1821,4.002829453386328,0.104779339763,-0.816101606176,0.0038022813688212928,0.43190661478599224,green
Concealment,1821,2.356073777945032,-0.22443367542,-0.0574271704128,0.01098901098901099,0.2188679245283019,green
Concealment,1821,-0.6805683983530851,-0.831507415502,1.90049037061,0.029535864978902954,0.048458149779735685,green
Concealment,1821,10.869710653158492,1.47757962726,-0.689663218379,0.005,0.0,green
Concealment,1821,11.201305912700201,1.54387086696,-0.563833752986,0.006191950464396285,0.022727272727272728,green
Centennial,1974,-2.7642204725692645,-0.748533449775,0.976871205316,0.08823529411764706,0.0,green
Centennial,1974,-4.382026634673881,-1.24254483352,-0.739385466463,0.041666666666666664,0.0,green
Centennial,1974,5.003714851251682,1.62347412939,0.0851474899295,0.06403940886699508,0.0,green
Centennial,1974,3.3563833658723627,1.12044692772,0.955278544316,0.08764940239043825,0.708502024291498,green
Centennial,1974,0.32850406697203605,0.195857272116,0.454968591675,0.07407407407407407,0.4716981132075472,green
Centennial,1974,-4.02535169073515,-1.13363099283,-0.300643159392,0.05357142857142857,0.1187214611872146,green
Centennial,1974,4.998800836449253,1.62197359162,-0.242574324632,0.05514705882352941,0.6067415730337079,green
Centennial,1974,-1.9694406464655074,-0.505840418397,-1.417905546,0.023255813953488372,0.5194174757281553,green
Centennial,1974,2.218277986534052,0.772916409873,0.0774220201058,0.06382978723404255,0.15584415584415584,green
Centennial,1974,1.7074183207943041,0.61692090418,1.65434094418,0.10661764705882353,0.16981132075471697,green
Centennial,1974,-0.4453978184435353,-0.0404604958892,0.741564989968,0.08185053380782918,0.3722627737226277,green
Centennial,1974,-0.7178397931503169,-0.123653056325,-1.67572575594,0.016260162601626018,0.0,green
Centennial,1974,-5.438079308923196,-1.565019834,0.929742875656,0.08695652173913043,0.3125,green
Centennial,1974,-2.2512917986064953,-0.591906154169,-1.49910240871,0.021052631578947368,0.6240601503759399,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,11.518840948301664,1.58273163512,-0.793359425466,0.009569377990430622,0.0,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,9.43462612786917,1.19112961012,0.534527453591,0.02857142857142857,0.04326923076923077,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,-0.4382549309311553,-0.663880812681,1.79403574268,0.04659498207885305,0.06859205776173286,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,-4.121743536410215,-1.35596954693,1.93754851149,0.04864864864864865,0.8641304347826086,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,2.986515618449067,-0.0204024777396,-0.820967132344,0.009174311926605505,0.06944444444444445,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,3.8384111880849,0.139659732207,-0.818012697762,0.009216589861751152,0.018604651162790697,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,2.684035324898336,-0.0772353408001,0.196119506118,0.023728813559322035,0.7372013651877133,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,8.036497309102277,0.928435922653,-1.4620794365,0.0,0.05928853754940711,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,5.9077655282313355,0.528469629396,0.323207746246,0.025547445255474453,0.0,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,-2.0149030205422647,-0.96011639193,-0.840912848473,0.008888888888888889,0.0,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,-0.2029408439966903,-0.61966777281,0.677142231455,0.030612244897959183,0.03832752613240418,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,10.312001443493651,1.35597919612,0.938421213801,0.03435114503816794,0.0,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,-4.78192069773259,-1.48000988611,-0.681283445963,0.0111731843575419,1.0,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,-5.41610040220442,-1.5991655768,0.712003621599,0.03111111111111111,0.5180180180180181,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,4.266008824542067,0.220000826936,-0.721288894241,0.01060070671378092,0.0,green
THE ADVENTURES OF HUGH TREVOR. BY THOMAS HOLCROFT.,1794,7.512813530392917,0.830041253258,-0.975102146235,0.006968641114982578,0.007168458781362007,green
Uncle Tom's Cabin,1852,-2.553343811341229,0.101704084411,-0.275175547125,0.04669260700389105,0.0,green
Uncle Tom's Cabin,1852,-5.308267697401205,-0.697004309099,0.126643736842,0.054455445544554455,0.558974358974359,green
Uncle Tom's Cabin,1852,-4.804021044733257,-0.550812962063,0.914288318306,0.06967213114754098,0.5102880658436214,green
Uncle Tom's Cabin,1852,-4.632785353021065,-0.501168256839,-1.68503278665,0.019455252918287938,0.672,green
Uncle Tom's Cabin,1852,-4.848116364598481,-0.563597090971,1.36768330902,0.0784313725490196,0.3425196850393701,green
